"frame_idx ""video"" ""phase"" ""fly"" ""x"" ""y"" ""fly_prev"" ""x_prev"" ""y_prev"" ""dist"" ""mutilple_matches"" ""different_match"""
"32790 ""TC_Grp_3_f_19"" 19 ""1"" 499 22 ""2"" 491 26 8.94427190999916 0 1"
"32935 ""TC_Grp_3_f_19"" 19 ""1"" 434 42 ""0"" 430 31 11.7046999107196 0 1"
"32938 ""TC_Grp_3_f_19"" 19 ""1"" 561 73 ""2"" 452 81 109.293183684986 0 1"
"32985 ""TC_Grp_3_f_19"" 19 ""1"" 478 97 ""2"" 467 79 21.095023109729 0 1"
"33115 ""TC_Grp_3_f_19"" 19 ""1"" 491 14 ""0"" 485 12 6.32455532033676 0 1"
"33176 ""TC_Grp_3_f_19"" 19 ""1"" 487 59 ""0"" 487 59 0 0 1"
"33260 ""TC_Grp_3_f_19"" 19 ""1"" 488 58 ""2"" 506 58 18 0 1"
"33266 ""TC_Grp_3_f_19"" 19 ""1"" 316 202 ""0"" 471 165 159.354949719173 0 1"
"33317 ""TC_Grp_3_f_19"" 19 ""1"" 544 73 ""2"" 545 72 1.4142135623731 0 1"
"33326 ""TC_Grp_3_f_19"" 19 ""1"" 593 61 ""2"" 603 58 10.4403065089106 0 1"
"33407 ""TC_Grp_3_f_19"" 19 ""1"" 16 104 ""2"" 22 95 10.816653826392 0 1"
"33462 ""TC_Grp_3_f_19"" 19 ""1"" 693 39 ""2"" 712 46 20.2484567313166 0 1"
"33470 ""TC_Grp_3_f_19"" 19 ""1"" 23 118 ""0"" 158 225 172.261429228948 0 1"
"33474 ""TC_Grp_3_f_19"" 19 ""1"" 626 33 ""2"" 622 27 7.21110255092798 0 1"
"33478 ""TC_Grp_3_f_19"" 19 ""1"" 21 97 ""0"" 19 99 2.82842712474619 0 1"
"33543 ""TC_Grp_3_f_19"" 19 ""1"" 391 119 ""2"" 389 121 2.82842712474619 0 1"
"33553 ""TC_Grp_3_f_19"" 19 ""1"" 381 188 ""2"" 383 162 26.0768096208106 0 1"
"33593 ""TC_Grp_3_f_19"" 19 ""1"" 499 140 ""0"" 520 155 25.8069758011279 0 1"
"33595 ""TC_Grp_3_f_19"" 19 ""1"" 273 154 ""2"" 270 153 3.16227766016838 0 1"
"33612 ""TC_Grp_3_f_19"" 19 ""1"" 558 58 ""0"" 560 53 5.3851648071345 0 1"
"33617 ""TC_Grp_3_f_19"" 19 ""1"" 606 50 ""0"" 614 42 11.3137084989848 0 1"
"33619 ""TC_Grp_3_f_19"" 19 ""1"" 625 42 ""0"" 634 35 11.4017542509914 0 1"
"33630 ""TC_Grp_3_f_19"" 19 ""1"" 705 78 ""0"" 714 73 10.295630140987 0 1"
"33633 ""TC_Grp_3_f_19"" 19 ""1"" 730 92 ""0"" 740 89 10.4403065089106 0 1"
"33634 ""TC_Grp_3_f_19"" 19 ""1"" 262 146 ""2"" 253 144 9.21954445729289 0 1"
"33649 ""TC_Grp_3_f_19"" 19 ""1"" 675 123 ""0"" 673 125 2.82842712474619 0 1"
"33650 ""TC_Grp_3_f_19"" 19 ""1"" 682 132 ""0"" 678 127 6.40312423743285 0 1"
"33651 ""TC_Grp_3_f_19"" 19 ""1"" 682 143 ""0"" 686 136 8.06225774829855 0 1"
"33652 ""TC_Grp_3_f_19"" 19 ""1"" 683 149 ""0"" 686 147 3.60555127546399 0 1"
"33653 ""TC_Grp_3_f_19"" 19 ""1"" 683 157 ""0"" 687 153 5.65685424949238 0 1"
"33654 ""TC_Grp_3_f_19"" 19 ""1"" 246 87 ""2"" 132 212 169.177421661403 0 1"
"33716 ""TC_Grp_3_f_19"" 19 ""1"" 92 221 ""0"" 92 229 8 0 1"
"33857 ""TC_Grp_3_f_19"" 19 ""1"" 470 135 ""2"" 458 139 12.6491106406735 0 1"
"33910 ""TC_Grp_3_f_19"" 19 ""1"" 617 76 ""2"" 609 79 8.54400374531753 0 1"
"33950 ""TC_Grp_3_f_19"" 19 ""1"" 131 209 ""0"" 126 212 5.8309518948453 0 1"
"33957 ""TC_Grp_3_f_19"" 19 ""1"" 713 41 ""2"" 710 39 3.60555127546399 0 1"
"34000 ""TC_Grp_3_f_19"" 19 ""1"" 654 38 ""2"" 662 44 10 0 1"
"34049 ""TC_Grp_3_f_19"" 20 ""1"" 287 215 ""0"" 546 81 291.61104231493 0 1"
"34135 ""TC_Grp_3_f_19"" 20 ""1"" 364 96 ""2"" 362 98 2.82842712474619 0 1"
"34173 ""TC_Grp_3_f_19"" 20 ""1"" 362 98 ""0"" 364 96 2.82842712474619 0 1"
"34181 ""TC_Grp_3_f_19"" 20 ""1"" 375 104 ""0"" 373 100 4.47213595499958 0 1"
"34183 ""TC_Grp_3_f_19"" 20 ""1"" 457 28 ""0"" 462 23 7.07106781186548 0 1"
"34185 ""TC_Grp_3_f_19"" 20 ""1"" 389 93 ""2"" 388 102 9.05538513813742 0 1"
"34202 ""TC_Grp_3_f_19"" 20 ""1"" 387 109 ""2"" 392 107 5.3851648071345 0 1"
"34261 ""TC_Grp_3_f_19"" 20 ""1"" 285 207 ""2"" 283 208 2.23606797749979 0 1"
"34400 ""TC_Grp_3_f_19"" 20 ""1"" 292 208 ""0"" 283 208 9 0 1"
"34401 ""TC_Grp_3_f_19"" 20 ""1"" 153 78 ""2"" 169 75 16.2788205960997 0 1"
"34406 ""TC_Grp_3_f_19"" 20 ""1"" 226 224 ""0"" 292 190 74.2428447730823 0 1"
"34419 ""TC_Grp_3_f_19"" 20 ""1"" 140 83 ""2"" 152 82 12.0415945787923 0 1"
"34424 ""TC_Grp_3_f_19"" 20 ""1"" 320 218 ""0"" 342 121 99.4635611668917 0 1"
"34474 ""TC_Grp_3_f_19"" 20 ""1"" 99 35 ""2"" 105 47 13.4164078649987 0 1"
"34479 ""TC_Grp_3_f_19"" 20 ""1"" 527 21 ""0"" 416 69 120.933866224478 0 1"
"34599 ""TC_Grp_3_f_19"" 20 ""1"" 397 104 ""2"" 407 109 11.1803398874989 0 1"
"34608 ""TC_Grp_3_f_19"" 20 ""1"" 738 22 ""2"" 520 58 220.952483579615 0 1"
"34710 ""TC_Grp_3_f_19"" 20 ""1"" 574 162 ""2"" 575 164 2.23606797749979 0 1"
"34719 ""TC_Grp_3_f_19"" 20 ""1"" 483 4 ""0"" 548 185 192.317445906501 0 1"
"34722 ""TC_Grp_3_f_19"" 20 ""1"" 586 202 ""2"" 588 207 5.3851648071345 0 1"
"34763 ""TC_Grp_3_f_19"" 20 ""1"" 582 121 ""2"" 590 115 10 0 1"
"34769 ""TC_Grp_3_f_19"" 20 ""1"" 512 228 ""0"" 442 139 113.229854720387 0 1"
"34775 ""TC_Grp_3_f_19"" 20 ""1"" 447 160 ""0"" 445 150 10.1980390271856 0 1"
"34905 ""TC_Grp_3_f_19"" 20 ""1"" 389 171 ""2"" 392 168 4.24264068711928 0 1"
"35217 ""TC_Grp_3_f_19"" 20 ""1"" 432 34 ""0"" 440 34 8 0 1"
"35223 ""TC_Grp_3_f_19"" 20 ""1"" 129 8 ""2"" 100 115 110.860272415325 0 1"
"35245 ""TC_Grp_3_f_19"" 20 ""1"" 13 202 ""2"" 24 197 12.0830459735946 0 1"
"35250 ""TC_Grp_3_f_19"" 20 ""1"" 18 199 ""2"" 29 193 12.5299640861417 1 1"
"35318 ""TC_Grp_3_f_19"" 20 ""1"" 422 8 ""0"" 414 8 8 0 1"
"35363 ""TC_Grp_3_f_19"" 20 ""1"" 149 79 ""2"" 141 84 9.4339811320566 0 1"
"35374 ""TC_Grp_3_f_19"" 20 ""1"" 141 84 ""2"" 133 89 9.4339811320566 1 1"
"35529 ""TC_Grp_3_f_19"" 20 ""1"" 433 7 ""0"" 431 14 7.28010988928052 0 1"
"35742 ""TC_Grp_3_f_19"" 20 ""1"" 236 11 ""2"" 224 17 13.4164078649987 0 1"
"80 ""TC_Grp_3_f_20"" 1 ""1"" 604 94 ""0"" 593 96 11.1803398874989 0 1"
"112 ""TC_Grp_3_f_20"" 1 ""1"" 529 62 ""0"" 532 59 4.24264068711928 0 1"
"118 ""TC_Grp_3_f_20"" 1 ""1"" 585 82 ""0"" 596 83 11.0453610171873 0 1"
"119 ""TC_Grp_3_f_20"" 1 ""1"" 597 85 ""0"" 607 86 10.0498756211209 0 1"
"121 ""TC_Grp_3_f_20"" 1 ""1"" 618 87 ""0"" 628 90 10.4403065089106 0 1"
"122 ""TC_Grp_3_f_20"" 1 ""1"" 728 108 ""2"" 731 79 29.1547594742265 0 1"
"124 ""TC_Grp_3_f_20"" 1 ""1"" 726 131 ""2"" 726 120 11 0 1"
"126 ""TC_Grp_3_f_20"" 1 ""1"" 726 158 ""2"" 725 143 15.0332963783729 0 1"
"128 ""TC_Grp_3_f_20"" 1 ""1"" 733 187 ""2"" 729 175 12.6491106406735 0 1"
"165 ""TC_Grp_3_f_20"" 1 ""1"" 719 95 ""2"" 726 37 58.4208866759141 0 1"
"284 ""TC_Grp_3_f_20"" 1 ""1"" 422 35 ""2"" 380 48 43.9658958739612 0 1"
"569 ""TC_Grp_3_f_20"" 1 ""1"" 657 16 ""2"" 618 13 39.1152144312159 0 1"
"620 ""TC_Grp_3_f_20"" 1 ""1"" 719 85 ""0"" 690 145 66.6408283261845 0 1"
"637 ""TC_Grp_3_f_20"" 1 ""1"" 534 193 ""0"" 533 193 1 0 1"
"649 ""TC_Grp_3_f_20"" 1 ""1"" 520 60 ""2"" 671 42 152.069063257455 0 1"
"830 ""TC_Grp_3_f_20"" 1 ""1"" 329 226 ""0"" 342 222 13.6014705087354 0 1"
"944 ""TC_Grp_3_f_20"" 1 ""1"" 59 38 ""0"" 69 42 10.770329614269 0 1"
"993 ""TC_Grp_3_f_20"" 1 ""1"" 549 121 ""2"" 549 121 0 0 1"
"1016 ""TC_Grp_3_f_20"" 1 ""1"" 549 113 ""2"" 549 114 1 0 1"
"1038 ""TC_Grp_3_f_20"" 1 ""1"" 574 67 ""2"" 568 75 10 0 1"
"1225 ""TC_Grp_3_f_20"" 1 ""1"" 631 33 ""2"" 642 36 11.4017542509914 0 1"
"1251 ""TC_Grp_3_f_20"" 1 ""1"" 610 73 ""0"" 610 73 0 0 1"
"1417 ""TC_Grp_3_f_20"" 1 ""1"" 626 62 ""0"" 614 70 14.422205101856 0 1"
"1423 ""TC_Grp_3_f_20"" 1 ""1"" 616 68 ""0"" 612 71 5 0 1"
"1629 ""TC_Grp_3_f_20"" 1 ""1"" 627 61 ""0"" 616 69 13.6014705087354 0 1"
"1645 ""TC_Grp_3_f_20"" 1 ""1"" 615 69 ""0"" 612 71 3.60555127546399 0 1"
"1855 ""TC_Grp_3_f_20"" 1 ""1"" 623 62 ""0"" 610 72 16.4012194668567 0 1"
"1899 ""TC_Grp_3_f_20"" 2 ""1"" 609 72 ""0"" 605 75 5 0 1"
"4113 ""TC_Grp_3_f_20"" 3 ""1"" 335 100 ""2"" 327 101 8.06225774829855 0 1"
"4118 ""TC_Grp_3_f_20"" 3 ""1"" 559 198 ""0"" 635 68 150.585523872649 0 1"
"4357 ""TC_Grp_3_f_20"" 3 ""1"" 631 70 ""0"" 643 74 12.6491106406735 0 1"
"4384 ""TC_Grp_3_f_20"" 3 ""1"" 635 100 ""2"" 635 83 17 0 1"
"9559 ""TC_Grp_3_f_20"" 6 ""1"" 277 31 ""2"" 271 30 6.08276253029822 0 1"
"10511 ""TC_Grp_3_f_20"" 6 ""1"" 243 96 ""2"" 240 104 8.54400374531753 0 1"
"10571 ""TC_Grp_3_f_20"" 6 ""1"" 582 92 ""2"" 582 92 0 0 1"
"10728 ""TC_Grp_3_f_20"" 6 ""1"" 530 21 ""2"" 538 23 8.24621125123532 0 1"
"10735 ""TC_Grp_3_f_20"" 6 ""1"" 755 214 ""0"" 611 83 194.671518204384 0 1"
"10739 ""TC_Grp_3_f_20"" 6 ""1"" 478 15 ""2"" 487 17 9.21954445729289 0 1"
"10753 ""TC_Grp_3_f_20"" 6 ""1"" 728 179 ""0"" 611 83 151.343979067553 0 1"
"11491 ""TC_Grp_3_f_20"" 7 ""1"" 283 72 ""2"" 276 73 7.07106781186548 0 1"
"11556 ""TC_Grp_3_f_20"" 7 ""1"" 283 72 ""2"" 276 73 7.07106781186548 0 1"
"11761 ""TC_Grp_3_f_20"" 7 ""1"" 46 83 ""2"" 39 90 9.89949493661167 0 1"
"11830 ""TC_Grp_3_f_20"" 7 ""1"" 406 197 ""2"" 406 198 1 0 1"
"11963 ""TC_Grp_3_f_20"" 7 ""1"" 255 24 ""2"" 255 23 1 0 1"
"11968 ""TC_Grp_3_f_20"" 7 ""1"" 641 162 ""0"" 604 86 84.5281018360166 0 1"
"12000 ""TC_Grp_3_f_20"" 7 ""1"" 67 54 ""2"" 64 51 4.24264068711928 0 1"
"12004 ""TC_Grp_3_f_20"" 7 ""1"" 572 180 ""0"" 604 86 99.2975326984513 0 1"
"17609 ""TC_Grp_3_f_20"" 10 ""1"" 559 50 ""0"" 560 38 12.0415945787923 0 1"
"24145 ""TC_Grp_3_f_20"" 14 ""1"" 517 112 ""0"" 512 103 10.295630140987 0 1"
"24147 ""TC_Grp_3_f_20"" 14 ""1"" 285 137 ""2"" 276 141 9.8488578017961 0 1"
"24557 ""TC_Grp_3_f_20"" 14 ""1"" 216 127 ""2"" 223 124 7.61577310586391 0 1"
"24605 ""TC_Grp_3_f_20"" 14 ""1"" 158 123 ""2"" 166 119 8.94427190999916 0 1"
"24727 ""TC_Grp_3_f_20"" 14 ""1"" 281 137 ""0"" 274 128 11.4017542509914 0 1"
"24825 ""TC_Grp_3_f_20"" 14 ""1"" 257 123 ""0"" 261 127 5.65685424949238 0 1"
"24894 ""TC_Grp_3_f_20"" 14 ""1"" 335 137 ""2"" 332 138 3.16227766016838 0 1"
"25285 ""TC_Grp_3_f_20"" 15 ""1"" 174 67 ""2"" 188 68 14.0356688476182 0 1"
"25538 ""TC_Grp_3_f_20"" 15 ""1"" 478 70 ""2"" 498 72 20.0997512422418 0 1"
"25575 ""TC_Grp_3_f_20"" 15 ""1"" 229 139 ""2"" 249 139 20 0 1"
"25580 ""TC_Grp_3_f_20"" 15 ""1"" 364 77 ""0"" 357 74 7.61577310586391 0 1"
"25629 ""TC_Grp_3_f_20"" 15 ""1"" 601 97 ""0"" 605 100 5 0 1"
"25703 ""TC_Grp_3_f_20"" 15 ""1"" 395 70 ""2"" 387 70 8 0 1"
"25708 ""TC_Grp_3_f_20"" 15 ""1"" 650 178 ""0"" 419 161 231.624696438009 0 1"
"25746 ""TC_Grp_3_f_20"" 15 ""1"" 723 111 ""2"" 718 97 14.8660687473185 0 1"
"25747 ""TC_Grp_3_f_20"" 15 ""1"" 708 106 ""2"" 702 95 12.5299640861417 0 1"
"25754 ""TC_Grp_3_f_20"" 15 ""1"" 185 133 ""0"" 182 131 3.60555127546399 0 1"
"25760 ""TC_Grp_3_f_20"" 15 ""1"" 622 112 ""2"" 459 38 179.011172835664 0 1"
"25792 ""TC_Grp_3_f_20"" 15 ""1"" 348 136 ""0"" 50 136 298 0 1"
"25852 ""TC_Grp_3_f_20"" 15 ""1"" 89 69 ""2"" 101 73 12.6491106406735 0 1"
"25985 ""TC_Grp_3_f_20"" 15 ""1"" 62 192 ""2"" 55 195 7.61577310586391 0 1"
"25987 ""TC_Grp_3_f_20"" 15 ""1"" 76 185 ""2"" 69 188 7.61577310586391 0 1"
"25989 ""TC_Grp_3_f_20"" 15 ""1"" 86 177 ""2"" 82 181 5.65685424949238 0 1"
"26114 ""TC_Grp_3_f_20"" 15 ""1"" 519 66 ""0"" 515 71 6.40312423743285 0 1"
"26233 ""TC_Grp_3_f_20"" 15 ""1"" 77 82 ""2"" 84 74 10.6301458127346 0 1"
"26463 ""TC_Grp_3_f_20"" 15 ""1"" 188 81 ""2"" 196 79 8.24621125123532 0 1"
"26584 ""TC_Grp_3_f_20"" 15 ""1"" 205 145 ""0"" 203 142 3.60555127546399 0 1"
"26765 ""TC_Grp_3_f_20"" 15 ""1"" 486 149 ""0"" 491 155 7.81024967590665 0 1"
"26767 ""TC_Grp_3_f_20"" 15 ""1"" 43 29 ""2"" 40 36 7.61577310586391 0 1"
"26770 ""TC_Grp_3_f_20"" 15 ""1"" 439 97 ""0"" 505 167 96.2081077664456 0 1"
"26853 ""TC_Grp_3_f_20"" 15 ""1"" 376 134 ""0"" 365 128 12.5299640861417 0 1"
"26867 ""TC_Grp_3_f_20"" 15 ""1"" 592 128 ""2"" 504 75 102.727795654341 0 1"
"27017 ""TC_Grp_3_f_20"" 15 ""1"" 606 13 ""0"" 599 17 8.06225774829855 0 1"
"27042 ""TC_Grp_3_f_20"" 16 ""1"" 95 146 ""0"" 105 152 11.6619037896906 0 1"
"27057 ""TC_Grp_3_f_20"" 16 ""1"" 654 193 ""2"" 186 86 480.076035644355 0 1"
"27156 ""TC_Grp_3_f_20"" 16 ""1"" 672 141 ""2"" 686 146 14.8660687473185 0 1"
"27162 ""TC_Grp_3_f_20"" 16 ""1"" 551 98 ""2"" 513 83 40.853396431631 0 1"
"27163 ""TC_Grp_3_f_20"" 16 ""1"" 628 163 ""2"" 633 157 7.81024967590665 0 1"
"27176 ""TC_Grp_3_f_20"" 16 ""1"" 676 92 ""2"" 673 92 3 0 1"
"27264 ""TC_Grp_3_f_20"" 16 ""1"" 275 115 ""0"" 275 118 3 0 1"
"27271 ""TC_Grp_3_f_20"" 16 ""1"" 661 180 ""0"" 275 127 389.621611310256 0 1"
"27307 ""TC_Grp_3_f_20"" 16 ""1"" 379 138 ""2"" 381 128 10.1980390271856 0 1"
"27439 ""TC_Grp_3_f_20"" 16 ""1"" 480 167 ""2"" 471 176 12.7279220613579 0 1"
"27456 ""TC_Grp_3_f_20"" 16 ""1"" 495 183 ""2"" 480 181 15.1327459504216 0 1"
"27709 ""TC_Grp_3_f_20"" 16 ""1"" 542 75 ""0"" 542 73 2 0 1"
"27710 ""TC_Grp_3_f_20"" 16 ""1"" 554 80 ""0"" 565 82 11.1803398874989 0 1"
"27711 ""TC_Grp_3_f_20"" 16 ""1"" 568 82 ""0"" 577 86 9.8488578017961 0 1"
"27712 ""TC_Grp_3_f_20"" 16 ""1"" 581 85 ""0"" 592 88 11.4017542509914 0 1"
"27713 ""TC_Grp_3_f_20"" 16 ""1"" 595 85 ""0"" 605 91 11.6619037896906 0 1"
"27714 ""TC_Grp_3_f_20"" 16 ""1"" 679 151 ""0"" 619 90 85.5628424025289 0 1"
"27725 ""TC_Grp_3_f_20"" 16 ""1"" 207 161 ""2"" 191 155 17.0880074906351 0 1"
"27732 ""TC_Grp_3_f_20"" 16 ""1"" 554 203 ""0"" 562 200 8.54400374531753 0 1"
"27740 ""TC_Grp_3_f_20"" 16 ""1"" 207 161 ""2"" 191 155 17.0880074906351 0 1"
"27748 ""TC_Grp_3_f_20"" 16 ""1"" 497 143 ""0"" 502 148 7.07106781186548 0 1"
"27750 ""TC_Grp_3_f_20"" 16 ""1"" 207 161 ""2"" 191 155 17.0880074906351 0 1"
"27757 ""TC_Grp_3_f_20"" 16 ""1"" 434 125 ""0"" 442 127 8.24621125123532 0 1"
"27764 ""TC_Grp_3_f_20"" 16 ""1"" 190 166 ""2"" 179 164 11.1803398874989 0 1"
"27803 ""TC_Grp_3_f_20"" 16 ""1"" 160 102 ""2"" 148 108 13.4164078649987 0 1"
"27838 ""TC_Grp_3_f_20"" 16 ""1"" 43 107 ""2"" 31 107 12 0 1"
"27854 ""TC_Grp_3_f_20"" 16 ""1"" 28 120 ""2"" 24 127 8.06225774829855 0 1"
"27913 ""TC_Grp_3_f_20"" 16 ""1"" 614 135 ""0"" 614 131 4 0 1"
"27914 ""TC_Grp_3_f_20"" 16 ""1"" 111 66 ""2"" 595 131 488.345164816854 0 1"
"27944 ""TC_Grp_3_f_20"" 16 ""1"" 349 154 ""2"" 296 169 55.0817574156816 0 1"
"28046 ""TC_Grp_3_f_20"" 16 ""1"" 12 81 ""0"" 5 85 8.06225774829855 0 1"
"28049 ""TC_Grp_3_f_20"" 16 ""1"" 521 16 ""2"" 25 86 500.91516247764 0 1"
"28063 ""TC_Grp_3_f_20"" 16 ""1"" 378 30 ""2"" 390 28 12.1655250605964 0 1"
"28078 ""TC_Grp_3_f_20"" 16 ""1"" 285 166 ""0"" 286 154 12.0415945787923 0 1"
"28143 ""TC_Grp_3_f_20"" 16 ""1"" 29 40 ""2"" 36 57 18.3847763108502 0 1"
"28168 ""TC_Grp_3_f_20"" 16 ""1"" 163 41 ""0"" 149 44 14.3178210632764 0 1"
"28170 ""TC_Grp_3_f_20"" 16 ""1"" 191 35 ""0"" 177 37 14.142135623731 0 1"
"28172 ""TC_Grp_3_f_20"" 16 ""1"" 218 31 ""0"" 204 32 14.0356688476182 0 1"
"28221 ""TC_Grp_3_f_20"" 16 ""1"" 12 165 ""2"" 3 220 55.7314991723711 0 1"
"28225 ""TC_Grp_3_f_20"" 16 ""1"" 658 109 ""0"" 568 60 102.474387043788 0 1"
"28280 ""TC_Grp_3_f_20"" 16 ""1"" 392 182 ""0"" 395 180 3.60555127546399 0 1"
"28311 ""TC_Grp_3_f_20"" 16 ""1"" 442 94 ""2"" 448 88 8.48528137423857 0 1"
"28316 ""TC_Grp_3_f_20"" 16 ""1"" 485 130 ""2"" 488 128 3.60555127546399 0 1"
"28335 ""TC_Grp_3_f_20"" 16 ""1"" 515 155 ""0"" 504 154 11.0453610171873 0 1"
"28369 ""TC_Grp_3_f_20"" 16 ""1"" 487 164 ""2"" 486 148 16.0312195418814 0 1"
"28402 ""TC_Grp_3_f_20"" 16 ""1"" 224 172 ""0"" 235 170 11.1803398874989 0 1"
"28409 ""TC_Grp_3_f_20"" 16 ""1"" 231 157 ""0"" 231 150 7 0 1"
"28455 ""TC_Grp_3_f_20"" 16 ""1"" 245 132 ""2"" 251 129 6.70820393249937 0 1"
"28459 ""TC_Grp_3_f_20"" 16 ""1"" 271 115 ""2"" 277 110 7.81024967590665 0 1"
"28460 ""TC_Grp_3_f_20"" 16 ""1"" 314 135 ""2"" 286 106 40.3112887414927 0 1"
"28561 ""TC_Grp_3_f_20"" 16 ""1"" 67 113 ""0"" 64 117 5 0 1"
"28562 ""TC_Grp_3_f_20"" 16 ""1"" 73 115 ""2"" 79 117 6.32455532033676 1 1"
"28564 ""TC_Grp_3_f_20"" 16 ""1"" 714 133 ""2"" 713 125 8.06225774829855 0 1"
"28566 ""TC_Grp_3_f_20"" 16 ""1"" 69 117 ""0"" 69 117 0 0 1"
"28584 ""TC_Grp_3_f_20"" 16 ""1"" 71 116 ""0"" 66 117 5.09901951359278 0 1"
"28599 ""TC_Grp_3_f_20"" 16 ""1"" 136 107 ""0"" 117 111 19.4164878389476 0 1"
"28672 ""TC_Grp_3_f_20"" 16 ""1"" 202 56 ""0"" 193 56 9 0 1"
"28720 ""TC_Grp_3_f_20"" 16 ""1"" 406 85 ""2"" 414 81 8.94427190999916 0 1"
"28855 ""TC_Grp_3_f_20"" 17 ""1"" 657 92 ""2"" 665 95 8.54400374531753 0 1"
"28888 ""TC_Grp_3_f_20"" 17 ""1"" 461 36 ""2"" 471 31 11.1803398874989 0 1"
"28916 ""TC_Grp_3_f_20"" 17 ""1"" 292 50 ""2"" 289 45 5.8309518948453 0 1"
"28954 ""TC_Grp_3_f_20"" 17 ""1"" 339 121 ""2"" 334 114 8.60232526704263 0 1"
"28969 ""TC_Grp_3_f_20"" 17 ""1"" 433 149 ""0"" 444 154 12.0830459735946 0 1"
"28975 ""TC_Grp_3_f_20"" 17 ""1"" 467 163 ""0"" 472 159 6.40312423743285 0 1"
"29025 ""TC_Grp_3_f_20"" 17 ""1"" 309 175 ""2"" 35 170 274.045616640734 0 1"
"29051 ""TC_Grp_3_f_20"" 17 ""1"" 83 213 ""2"" 76 214 7.07106781186548 0 1"
"29083 ""TC_Grp_3_f_20"" 17 ""1"" 327 129 ""0"" 347 130 20.0249843945008 0 1"
"29176 ""TC_Grp_3_f_20"" 17 ""1"" 591 49 ""0"" 603 52 12.369316876853 0 1"
"29198 ""TC_Grp_3_f_20"" 17 ""1"" 670 33 ""2"" 676 43 11.6619037896906 0 1"
"29203 ""TC_Grp_3_f_20"" 17 ""1"" 641 56 ""2"" 673 49 32.7566787083184 0 1"
"29204 ""TC_Grp_3_f_20"" 17 ""1"" 622 56 ""2"" 630 59 8.54400374531753 0 1"
"29207 ""TC_Grp_3_f_20"" 17 ""1"" 588 51 ""2"" 601 55 13.6014705087354 0 1"
"29226 ""TC_Grp_3_f_20"" 17 ""1"" 281 46 ""0"" 473 178 232.997854067371 0 1"
"29272 ""TC_Grp_3_f_20"" 17 ""1"" 420 108 ""2"" 425 114 7.81024967590665 0 1"
"29282 ""TC_Grp_3_f_20"" 17 ""1"" 480 148 ""0"" 483 151 4.24264068711928 0 1"
"29370 ""TC_Grp_3_f_20"" 17 ""1"" 696 84 ""0"" 707 91 13.0384048104053 0 1"
"29375 ""TC_Grp_3_f_20"" 17 ""1"" 489 58 ""2"" 309 173 213.600093632938 0 1"
"29382 ""TC_Grp_3_f_20"" 17 ""1"" 714 119 ""0"" 719 119 5 0 1"
"29386 ""TC_Grp_3_f_20"" 17 ""1"" 403 157 ""2"" 398 158 5.09901951359278 0 1"
"29403 ""TC_Grp_3_f_20"" 17 ""1"" 405 151 ""0"" 405 157 6 0 1"
"29405 ""TC_Grp_3_f_20"" 17 ""1"" 357 130 ""2"" 392 159 45.453272709454 0 1"
"29451 ""TC_Grp_3_f_20"" 17 ""1"" 433 149 ""0"" 433 142 7 0 1"
"29457 ""TC_Grp_3_f_20"" 17 ""1"" 399 156 ""2"" 399 156 0 0 1"
"29483 ""TC_Grp_3_f_20"" 17 ""1"" 426 148 ""0"" 430 142 7.21110255092798 0 1"
"29492 ""TC_Grp_3_f_20"" 17 ""1"" 247 55 ""2"" 390 158 176.232800579234 0 1"
"29569 ""TC_Grp_3_f_20"" 17 ""1"" 375 230 ""0"" 365 220 14.142135623731 0 1"
"29591 ""TC_Grp_3_f_20"" 17 ""1"" 539 171 ""0"" 591 168 52.0864665724217 0 1"
"29660 ""TC_Grp_3_f_20"" 17 ""1"" 426 189 ""0"" 421 178 12.0830459735946 0 1"
"29774 ""TC_Grp_3_f_20"" 17 ""1"" 0 179 ""0"" 5 173 7.81024967590665 0 1"
"29789 ""TC_Grp_3_f_20"" 17 ""1"" 24 176 ""2"" 21 184 8.54400374531753 0 1"
"29798 ""TC_Grp_3_f_20"" 17 ""1"" 7 164 ""0"" 13 168 7.21110255092798 0 1"
"29872 ""TC_Grp_3_f_20"" 17 ""1"" 605 114 ""0"" 585 122 21.540659228538 0 1"
"29885 ""TC_Grp_3_f_20"" 17 ""1"" 227 64 ""2"" 222 67 5.8309518948453 0 1"
"30013 ""TC_Grp_3_f_20"" 17 ""1"" 446 15 ""0"" 460 20 14.8660687473185 0 1"
"30016 ""TC_Grp_3_f_20"" 17 ""1"" 681 127 ""2"" 667 92 37.6961536499415 0 1"
"30151 ""TC_Grp_3_f_20"" 17 ""1"" 81 116 ""2"" 69 112 12.6491106406735 0 1"
"30224 ""TC_Grp_3_f_20"" 17 ""1"" 324 87 ""2"" 330 84 6.70820393249937 0 1"
"30229 ""TC_Grp_3_f_20"" 17 ""1"" 332 81 ""2"" 338 77 7.21110255092798 1 1"
"30402 ""TC_Grp_3_f_20"" 17 ""1"" 423 132 ""2"" 422 133 1.4142135623731 0 1"
"30431 ""TC_Grp_3_f_20"" 17 ""1"" 290 188 ""0"" 299 192 9.8488578017961 0 1"
"30447 ""TC_Grp_3_f_20"" 17 ""1"" 98 76 ""0"" 100 64 12.1655250605964 0 1"
"30502 ""TC_Grp_3_f_20"" 17 ""1"" 390 67 ""2"" 368 69 22.0907220343745 0 1"
