"","mother_id","unique_m","unique_mm","Speed_m","Speed_mm","Temp_m","Temp_mm","Condition_m","Condition_mm","Sex_m","Sex_mm","mom_c"
"826","H51","H51_6HHmales","H51_2HCmales",0.185884591,0.027351439,18,18,"HH","HC","M","M","H"
"827","H55","H55_4HHmales","H55_2HCmales",0.229357029,0.037327515,18,18,"HH","HC","M","M","H"
"828","H83","H83_2HHmales","H83_2HCmales",0.017601043,0,18,18,"HH","HC","M","M","H"
"829","H86","H86_3HHmales","H86_2HCmales",0.328061685,0.009289439,18,18,"HH","HC","M","M","H"
"830","H87","H87_5HHmales",NA,0.194796971,NA,18,NA,"HH",NA,"M",NA,"H"
"831","H89","H89_4HHmales","H89_2HCmales",0.320638184,0.003815876,18,18,"HH","HC","M","M","H"
"832","H94","H94_3HHmales","H94_2HCmales",0.634782201,0.474511016,18,18,"HH","HC","M","M","H"
"833","H97","H97_9HHmales","H97_2HCmales",0.044102448,0.506805276,18,18,"HH","HC","M","M","H"
"834","C10","C10_2CCmales","C10_2CHmales",0.012744328,0.009481802,20,20,"CC","CH","M","M","C"
"835","C111","C111_2CCmales","C111_1CHmales",0.311028413,0.255997237,20,20,"CC","CH","M","M","C"
"836","C112","C112_2CCmales","C112_6CHmales",0.073427162,0,20,20,"CC","CH","M","M","C"
"837","C126","C126_2CCmales","C126_2CHmales",0.134581347,0.112437326,20,20,"CC","CH","M","M","C"
"838","C132","C132_2CCmales","C132_2CHmales",0.005947353,0.036974244,20,20,"CC","CH","M","M","C"
"839","C134","C134_2CCmales","C134_2CHmales",0.016939742,0.00052739,20,20,"CC","CH","M","M","C"
"840","C14","C14_2CCmales","C14_2CHmales",0,0.03357236,20,20,"CC","CH","M","M","C"
"841","C145","C145_2CCmales","C145_1CHmales",0.018056131,0.007166814,20,20,"CC","CH","M","M","C"
"842","C149","C149_2CCmales","C149_8CHmales",0.030801825,0.09708375,20,20,"CC","CH","M","M","C"
"843","C151","C151_2CCmales","C151_2CHmales",0.011949969,0.018731445,20,20,"CC","CH","M","M","C"
"844","C153","C153_2CCmales","C153_2CHmales",0.01303057,0.007827034,20,20,"CC","CH","M","M","C"
"845","C156","C156_2CCmales","C156_2CHmales",0.034697575,0.018129505,20,20,"CC","CH","M","M","C"
"846","C16","C16_2CCmales","C16_1CHmales",0.029412644,0.00374837,20,20,"CC","CH","M","M","C"
"847","C165","C165_2CCmales","C165_2CHmales",0.044231384,0.008795635,20,20,"CC","CH","M","M","C"
"848","C179","C179_2CCmales","C179_1CHmales",0.170699624,0.000488918,20,20,"CC","CH","M","M","C"
"849","C182","C182_2CCmales","C182_8CHmales",0.003257643,0.025331389,20,20,"CC","CH","M","M","C"
"850","C184","C184_2CCmales","C184_2CHmales",0.000325764,0.033895284,20,20,"CC","CH","M","M","C"
"851","C199",NA,"C199_2CHmales",NA,0.01987162,NA,20,NA,"CH",NA,"M","C"
"852","C21","C21_2CCmales","C21_1CHmales",0.011564631,0.039939778,20,20,"CC","CH","M","M","C"
"853","C32","C32_2CCmales","C32_5CHmales",0.113631784,0.147214568,20,20,"CC","CH","M","M","C"
"854","C44","C44_2CCmales","C44_9CHmales",0.005704042,0.001466754,20,20,"CC","CH","M","M","C"
"855","C51",NA,"C51_2CHmales",NA,0,NA,20,NA,"CH",NA,"M","C"
"856","C71","C71_2CCmales","C71_2CHmales",0.035975103,0.07403796,20,20,"CC","CH","M","M","C"
"857","C76","C76_2CCmales","C76_6CHmales",0.040631899,0.139418522,20,20,"CC","CH","M","M","C"
"858","C85","C85_2CCmales","C85_2CHmales",0.022179214,0.042451549,20,20,"CC","CH","M","M","C"
"859","C93","C93_2CCmales","C93_1CHmales",0.018657966,0.01449651,20,20,"CC","CH","M","M","C"
"860","H105","H105_9HHmales","H105_2HCmales",0.003583407,0.022625233,20,20,"HH","HC","M","M","H"
"861","H124","H124_1HHmales","H124_2HCmales",0.148122011,0.840808347,20,20,"HH","HC","M","M","H"
"862","H129","H129_2HHmales","H129_2HCmales",0.160309987,0.016518563,20,20,"HH","HC","M","M","H"
"863","H13","H13_1HHmales","H13_2HCmales",0.211298312,0.005700875,20,20,"HH","HC","M","M","H"
"864","H132","H132_2HHmales","H132_2HCmales",0.138611519,0.06613397,20,20,"HH","HC","M","M","H"
"865","H134","H134_5HHmales","H134_2HCmales",0.095373186,0.10255396,20,20,"HH","HC","M","M","H"
"866","H155","H155_7HHmales","H155_2HCmales",0.050107009,0.004858518,20,20,"HH","HC","M","M","H"
"867","H161","H161_5HHmales","H161_2HCmales",0.036030607,0.367079922,20,20,"HH","HC","M","M","H"
"868","H166","H166_2HHmales","H166_2HCmales",0.097486863,0,20,20,"HH","HC","M","M","H"
"869","H180","H180_2HHmales","H180_2HCmales",0,0.005510046,20,20,"HH","HC","M","M","H"
"870","H190",NA,"H190_2HCmales",NA,0.004331262,NA,20,NA,"HC",NA,"M","H"
"871","H25","H25_1HHmales","H25_2HCmales",0.007892654,0.235178214,20,20,"HH","HC","M","M","H"
"872","H32","H32_5HHmales","H32_2HCmales",0.000325945,0.006841049,20,20,"HH","HC","M","M","H"
"873","H42","H42_2HHmales","H42_2HCmales",0.009621621,0.014799225,20,20,"HH","HC","M","M","H"
"874","H50","H50_5HHmales","H50_2HCmales",0,0.023535563,20,20,"HH","HC","M","M","H"
"875","H51","H51_6HHmales","H51_2HCmales",0.121438561,0.02077661,20,20,"HH","HC","M","M","H"
"876","H55","H55_4HHmales","H55_2HCmales",0.077383251,0.021826205,20,20,"HH","HC","M","M","H"
"877","H83","H83_2HHmales","H83_2HCmales",0.010756193,0.015148038,20,20,"HH","HC","M","M","H"
"878","H86","H86_3HHmales","H86_2HCmales",0.282968444,0.000814411,20,20,"HH","HC","M","M","H"
"879","H87","H87_5HHmales",NA,0.289538288,NA,20,NA,"HH",NA,"M",NA,"H"
"880","H89","H89_4HHmales","H89_2HCmales",0.129229173,0.004237288,20,20,"HH","HC","M","M","H"
"881","H94","H94_3HHmales","H94_2HCmales",0.129796442,0.545516188,20,20,"HH","HC","M","M","H"
"882","H97","H97_9HHmales","H97_2HCmales",0.009840396,0.110540359,20,20,"HH","HC","M","M","H"
"883","C10","C10_2CCmales","C10_2CHmales",0.017736054,0.049457842,22,22,"CC","CH","M","M","C"
"884","C111","C111_2CCmales","C111_1CHmales",0.243799343,0.160825686,22,22,"CC","CH","M","M","C"
"885","C112","C112_2CCmales","C112_6CHmales",0.008677093,0.117584738,22,22,"CC","CH","M","M","C"
"886","C126","C126_2CCmales","C126_2CHmales",0.011082138,0.273183109,22,22,"CC","CH","M","M","C"
"887","C132","C132_2CCmales","C132_2CHmales",0.021742864,0.002905545,22,22,"CC","CH","M","M","C"
"888","C134","C134_2CCmales","C134_2CHmales",0.014246123,0.024393346,22,22,"CC","CH","M","M","C"
"889","C14","C14_2CCmales","C14_2CHmales",0.009610046,0.009188867,22,22,"CC","CH","M","M","C"
"890","C145","C145_2CCmales","C145_1CHmales",0.015291465,0.152637303,22,22,"CC","CH","M","M","C"
"891","C149","C149_2CCmales","C149_8CHmales",0.036011081,0.004400261,22,22,"CC","CH","M","M","C"
"892","C151","C151_2CCmales","C151_2CHmales",0.00374837,0.018252934,22,22,"CC","CH","M","M","C"
"893","C153","C153_2CCmales","C153_2CHmales",0.017826724,0.087177581,22,22,"CC","CH","M","M","C"
"894","C156","C156_2CCmales","C156_2CHmales",0.033426683,0.005378096,22,22,"CC","CH","M","M","C"
"895","C16","C16_2CCmales","C16_1CHmales",0.005955877,0.010076341,22,22,"CC","CH","M","M","C"
"896","C165","C165_2CCmales","C165_2CHmales",0.03931579,0.000814863,22,22,"CC","CH","M","M","C"
"897","C179","C179_2CCmales","C179_1CHmales",0.102749368,0.010891204,22,22,"CC","CH","M","M","C"
"898","C182","C182_2CCmales","C182_8CHmales",0.006355932,0.026396494,22,22,"CC","CH","M","M","C"
"899","C184","C184_2CCmales","C184_2CHmales",0.002770535,0.111368724,22,22,"CC","CH","M","M","C"
"900","C199",NA,"C199_2CHmales",NA,0.044800163,NA,22,NA,"CH",NA,"M","C"
"901","C21","C21_2CCmales","C21_1CHmales",0.022664776,0.009301021,22,22,"CC","CH","M","M","C"
"902","C32","C32_2CCmales","C32_5CHmales",0.095411369,0.000325945,22,22,"CC","CH","M","M","C"
"903","C44","C44_2CCmales","C44_9CHmales",0.001045341,0.00283804,22,22,"CC","CH","M","M","C"
"904","C51",NA,"C51_2CHmales",NA,0.011380122,NA,22,NA,"CH",NA,"M","C"
"905","C71","C71_2CCmales","C71_2CHmales",0.015428415,0.000325764,22,22,"CC","CH","M","M","C"
"906","C76","C76_2CCmales","C76_6CHmales",0.05056927,0.130663576,22,22,"CC","CH","M","M","C"
"907","C85","C85_2CCmales","C85_2CHmales",0.000364418,0.033909887,22,22,"CC","CH","M","M","C"
"908","C93","C93_2CCmales","C93_1CHmales",0.023203511,0.002931878,22,22,"CC","CH","M","M","C"
"909","H105","H105_9HHmales","H105_2HCmales",0.012229741,0.051531508,22,22,"HH","HC","M","M","H"
"910","H124","H124_1HHmales","H124_2HCmales",0,0.475505371,22,22,"HH","HC","M","M","H"
"911","H129","H129_2HHmales","H129_2HCmales",0.164272517,0.050123874,22,22,"HH","HC","M","M","H"
"912","H13","H13_1HHmales","H13_2HCmales",0.082837175,0.000325945,22,22,"HH","HC","M","M","H"
"913","H132","H132_2HHmales","H132_2HCmales",0.163873693,0.029340785,22,22,"HH","HC","M","M","H"
"914","H134","H134_5HHmales","H134_2HCmales",0.238398522,0.036062206,22,22,"HH","HC","M","M","H"
"915","H155","H155_7HHmales","H155_2HCmales",0.024631748,0,22,22,"HH","HC","M","M","H"
"916","H161","H161_5HHmales","H161_2HCmales",0.041861715,0.452411831,22,22,"HH","HC","M","M","H"
"917","H166","H166_2HHmales","H166_2HCmales",0.052569884,0.011447627,22,22,"HH","HC","M","M","H"
"918","H180","H180_2HHmales","H180_2HCmales",0.027929593,0.009913368,22,22,"HH","HC","M","M","H"
"919","H190",NA,"H190_2HCmales",NA,0.049891439,NA,22,NA,"HC",NA,"M","H"
"920","H25","H25_1HHmales","H25_2HCmales",0.583380526,0.316817969,22,22,"HH","HC","M","M","H"
"921","H32","H32_5HHmales","H32_2HCmales",0.024348481,0.029185387,22,22,"HH","HC","M","M","H"
"922","H42","H42_2HHmales","H42_2HCmales",0.011734029,0.030412892,22,22,"HH","HC","M","M","H"
"923","H50","H50_5HHmales","H50_2HCmales",0,0.012867688,22,22,"HH","HC","M","M","H"
"924","H51","H51_6HHmales","H51_2HCmales",0.008189011,0,22,22,"HH","HC","M","M","H"
"925","H55","H55_4HHmales","H55_2HCmales",0.020697523,0.053750105,22,22,"HH","HC","M","M","H"
"926","H83","H83_2HHmales","H83_2HCmales",0.017567624,0.016297262,22,22,"HH","HC","M","M","H"
"927","H86","H86_3HHmales","H86_2HCmales",0.026041789,0,22,22,"HH","HC","M","M","H"
"928","H87","H87_5HHmales",NA,0.697372511,NA,22,NA,"HH",NA,"M",NA,"H"
"929","H89","H89_4HHmales","H89_2HCmales",0.02982399,0.009772928,22,22,"HH","HC","M","M","H"
"930","H94","H94_3HHmales","H94_2HCmales",0.030357435,0.011716578,22,22,"HH","HC","M","M","H"
"931","H97","H97_9HHmales","H97_2HCmales",0.017382147,0.006029987,22,22,"HH","HC","M","M","H"
"932","C10","C10_2CCmales","C10_2CHmales",0.000814411,0.016125331,24,24,"CC","CH","M","M","C"
"933","C111","C111_2CCmales","C111_1CHmales",0.220747303,0.026031278,24,24,"CC","CH","M","M","C"
"934","C112","C112_2CCmales","C112_6CHmales",0.022286906,0.000877634,24,24,"CC","CH","M","M","C"
"935","C126","C126_2CCmales","C126_2CHmales",0.052726127,0,24,24,"CC","CH","M","M","C"
"936","C132","C132_2CCmales","C132_2CHmales",0.024730138,0,24,24,"CC","CH","M","M","C"
"937","C134","C134_2CCmales","C134_2CHmales",0.030319228,0,24,24,"CC","CH","M","M","C"
"938","C14","C14_2CCmales","C14_2CHmales",0.000488918,0.001466754,24,24,"CC","CH","M","M","C"
"939","C145","C145_2CCmales","C145_1CHmales",0.040988998,0.057186679,24,24,"CC","CH","M","M","C"
"940","C149","C149_2CCmales","C149_8CHmales",0.029098294,0.390709539,24,24,"CC","CH","M","M","C"
"941","C151","C151_2CCmales","C151_2CHmales",0.000651529,0.000651529,24,24,"CC","CH","M","M","C"
"942","C153","C153_2CCmales","C153_2CHmales",0.032632997,0.047506174,24,24,"CC","CH","M","M","C"
"943","C156","C156_2CCmales","C156_2CHmales",0.085563687,0.007329696,24,24,"CC","CH","M","M","C"
"944","C16","C16_2CCmales","C16_1CHmales",0.03195372,0.007329696,24,24,"CC","CH","M","M","C"
"945","C165","C165_2CCmales","C165_2CHmales",0.076822396,0.055768591,24,24,"CC","CH","M","M","C"
"946","C179","C179_2CCmales","C179_1CHmales",0.134468515,0.119998195,24,24,"CC","CH","M","M","C"
"947","C182","C182_2CCmales","C182_8CHmales",0.014170745,0.003746289,24,24,"CC","CH","M","M","C"
"948","C184","C184_2CCmales","C184_2CHmales",0,0.512769979,24,24,"CC","CH","M","M","C"
"949","C199",NA,"C199_2CHmales",NA,0.062937116,NA,24,NA,"CH",NA,"M","C"
"950","C21","C21_2CCmales","C21_1CHmales",0,0.000162882,24,24,"CC","CH","M","M","C"
"951","C32","C32_2CCmales","C32_5CHmales",0.003257643,0.084551478,24,24,"CC","CH","M","M","C"
"952","C44","C44_2CCmales","C44_9CHmales",0.00765546,0.013193453,24,24,"CC","CH","M","M","C"
"953","C51",NA,"C51_2CHmales",NA,0.007492578,NA,24,NA,"CH",NA,"M","C"
"954","C71","C71_2CCmales","C71_2CHmales",0.028630449,0.141539671,24,24,"CC","CH","M","M","C"
"955","C76","C76_2CCmales","C76_6CHmales",0.010980571,0.01954101,24,24,"CC","CH","M","M","C"
"956","C85","C85_2CCmales","C85_2CHmales",0.065549055,0.114704366,24,24,"CC","CH","M","M","C"
"957","C93","C93_2CCmales","C93_1CHmales",0,0.005052151,24,24,"CC","CH","M","M","C"
"958","H105","H105_9HHmales","H105_2HCmales",0.000325764,0.097948154,24,24,"HH","HC","M","M","H"
"959","H124","H124_1HHmales","H124_2HCmales",0.075548806,0.169382735,24,24,"HH","HC","M","M","H"
"960","H129","H129_2HHmales","H129_2HCmales",0.327627874,0.15882299,24,24,"HH","HC","M","M","H"
"961","H13","H13_1HHmales","H13_2HCmales",0.016681445,0.012711864,24,24,"HH","HC","M","M","H"
"962","H132","H132_2HHmales","H132_2HCmales",0.004397818,0.001465939,24,24,"HH","HC","M","M","H"
"963","H134","H134_5HHmales","H134_2HCmales",0.021563128,0.01303057,24,24,"HH","HC","M","M","H"
"964","H155","H155_7HHmales","H155_2HCmales",0,0.053347746,24,24,"HH","HC","M","M","H"
"965","H161","H161_5HHmales","H161_2HCmales",0.128525313,0.090954101,24,24,"HH","HC","M","M","H"
"966","H166","H166_2HHmales","H166_2HCmales",0.101454053,0.004465286,24,24,"HH","HC","M","M","H"
"967","H180","H180_2HHmales","H180_2HCmales",0.176627958,0.000325945,24,24,"HH","HC","M","M","H"
"968","H190",NA,"H190_2HCmales",NA,0.06043214,NA,24,NA,"HC",NA,"M","H"
"969","H25","H25_1HHmales","H25_2HCmales",0.510687697,0.84159293,24,24,"HH","HC","M","M","H"
"970","H32","H32_5HHmales","H32_2HCmales",0.094549734,0.004072053,24,24,"HH","HC","M","M","H"
"971","H42","H42_2HHmales","H42_2HCmales",0.01059322,0.247040642,24,24,"HH","HC","M","M","H"
"972","H50","H50_5HHmales","H50_2HCmales",0.008795635,0,24,24,"HH","HC","M","M","H"
"973","H51","H51_6HHmales","H51_2HCmales",0.067788501,0.002770535,24,24,"HH","HC","M","M","H"
"974","H55","H55_4HHmales","H55_2HCmales",0.058553499,0.017777304,24,24,"HH","HC","M","M","H"
"975","H83","H83_2HHmales","H83_2HCmales",0.009284281,0.009497191,24,24,"HH","HC","M","M","H"
"976","H86","H86_3HHmales","H86_2HCmales",0,0.014277735,24,24,"HH","HC","M","M","H"
"977","H87","H87_5HHmales",NA,0.503577023,NA,24,NA,"HH",NA,"M",NA,"H"
"978","H89","H89_4HHmales","H89_2HCmales",0.130945457,0.430130413,24,24,"HH","HC","M","M","H"
"979","H94","H94_3HHmales","H94_2HCmales",0.185278064,0.005768343,24,24,"HH","HC","M","M","H"
"980","H97","H97_9HHmales","H97_2HCmales",0.005779918,0.013356335,24,24,"HH","HC","M","M","H"
"981","C10","C10_2CCmales","C10_2CHmales",0.014535803,0.02578741,26,26,"CC","CH","M","M","C"
"982","C111","C111_2CCmales","C111_1CHmales",0.766693579,0,26,26,"CC","CH","M","M","C"
"983","C112","C112_2CCmales","C112_6CHmales",0.011054177,0.012053278,26,26,"CC","CH","M","M","C"
"984","C126","C126_2CCmales","C126_2CHmales",0.034866511,0.00309648,26,26,"CC","CH","M","M","C"
"985","C132","C132_2CCmales","C132_2CHmales",0.005052151,0.082539513,26,26,"CC","CH","M","M","C"
"986","C134","C134_2CCmales","C134_2CHmales",0.013526728,0.004670283,26,26,"CC","CH","M","M","C"
"987","C14","C14_2CCmales","C14_2CHmales",0,0.00065189,26,26,"CC","CH","M","M","C"
"988","C145","C145_2CCmales","C145_1CHmales",0.556875781,0.018405681,26,26,"CC","CH","M","M","C"
"989","C149","C149_2CCmales","C149_8CHmales",0.003911343,0.725120325,26,26,"CC","CH","M","M","C"
"990","C151","C151_2CCmales","C151_2CHmales",0.001629726,0.771350318,26,26,"CC","CH","M","M","C"
"991","C153","C153_2CCmales","C153_2CHmales",0.077486488,0.011481406,26,26,"CC","CH","M","M","C"
"992","C156","C156_2CCmales","C156_2CHmales",0.165991645,0.113598248,26,26,"CC","CH","M","M","C"
"993","C16","C16_2CCmales","C16_1CHmales",0.030325083,0.10881232,26,26,"CC","CH","M","M","C"
"994","C165","C165_2CCmales","C165_2CHmales",0.554355105,0.092756909,26,26,"CC","CH","M","M","C"
"995","C179","C179_2CCmales","C179_1CHmales",0.213857504,0.142198905,26,26,"CC","CH","M","M","C"
"996","C182","C182_2CCmales","C182_8CHmales",0.01252093,0.003259452,26,26,"CC","CH","M","M","C"
"997","C184","C184_2CCmales","C184_2CHmales",0.142331436,0.177272851,26,26,"CC","CH","M","M","C"
"998","C199",NA,"C199_2CHmales",NA,0.0474927,NA,26,NA,"CH",NA,"M","C"
"999","C21","C21_2CCmales","C21_1CHmales",0.011897001,0.012222947,26,26,"CC","CH","M","M","C"
"1000","C32","C32_2CCmales","C32_5CHmales",0.014572069,0.373589213,26,26,"CC","CH","M","M","C"
"1001","C44","C44_2CCmales","C44_9CHmales",0.000977836,0.232601168,26,26,"CC","CH","M","M","C"
"1002","C51",NA,"C51_2CHmales",NA,0,NA,26,NA,"CH",NA,"M","C"
"1003","C71","C71_2CCmales","C71_2CHmales",0.5629156,0.297452177,26,26,"CC","CH","M","M","C"
"1004","C76","C76_2CCmales","C76_6CHmales",0,0.003093043,26,26,"CC","CH","M","M","C"
"1005","C85","C85_2CCmales","C85_2CHmales",0.238523782,0.017112125,26,26,"CC","CH","M","M","C"
"1006","C93","C93_2CCmales","C93_1CHmales",0.006530487,0.006355932,26,26,"CC","CH","M","M","C"
"1007","H105","H105_9HHmales","H105_2HCmales",0,0.000325945,26,26,"HH","HC","M","M","H"
"1008","H124","H124_1HHmales","H124_2HCmales",0.00228035,0.903040449,26,26,"HH","HC","M","M","H"
"1009","H129","H129_2HHmales","H129_2HCmales",0.206349066,0.444044204,26,26,"HH","HC","M","M","H"
"1010","H13","H13_1HHmales","H13_2HCmales",0.009309502,0.003583407,26,26,"HH","HC","M","M","H"
"1011","H132","H132_2HHmales","H132_2HCmales",0.06590661,0.007003932,26,26,"HH","HC","M","M","H"
"1012","H134","H134_5HHmales","H134_2HCmales",0.010143846,0.007333768,26,26,"HH","HC","M","M","H"
"1013","H155","H155_7HHmales","H155_2HCmales",0.007007823,0.018089961,26,26,"HH","HC","M","M","H"
"1014","H161","H161_5HHmales","H161_2HCmales",0.910506194,0.331786791,26,26,"HH","HC","M","M","H"
"1015","H166","H166_2HHmales","H166_2HCmales",0.184207171,0.085325238,26,26,"HH","HC","M","M","H"
"1016","H180","H180_2HHmales","H180_2HCmales",0.415101709,0.016125331,26,26,"HH","HC","M","M","H"
"1017","H190",NA,"H190_2HCmales",NA,0.809276765,NA,26,NA,"HC",NA,"M","H"
"1018","H25","H25_1HHmales","H25_2HCmales",0.007857864,0.924027587,26,26,"HH","HC","M","M","H"
"1019","H32","H32_5HHmales","H32_2HCmales",0.323987748,0.023142112,26,26,"HH","HC","M","M","H"
"1020","H42","H42_2HHmales","H42_2HCmales",0.132233295,0.219336868,26,26,"HH","HC","M","M","H"
"1021","H50","H50_5HHmales","H50_2HCmales",0.003911343,0.025232795,26,26,"HH","HC","M","M","H"
"1022","H51","H51_6HHmales","H51_2HCmales",0.008069833,0.066020514,26,26,"HH","HC","M","M","H"
"1023","H55","H55_4HHmales","H55_2HCmales",0.165503446,0.005541069,26,26,"HH","HC","M","M","H"
"1024","H83","H83_2HHmales","H83_2HCmales",0.00065189,0.047287033,26,26,"HH","HC","M","M","H"
"1025","H86","H86_3HHmales","H86_2HCmales",0.135207797,0.009922452,26,26,"HH","HC","M","M","H"
"1026","H87","H87_5HHmales",NA,0.773331292,NA,26,NA,"HH",NA,"M",NA,"H"
"1027","H89","H89_4HHmales","H89_2HCmales",0.039439374,0.162911798,26,26,"HH","HC","M","M","H"
"1028","H94","H94_3HHmales","H94_2HCmales",0.338900455,0.050767188,26,26,"HH","HC","M","M","H"
"1029","H97","H97_9HHmales","H97_2HCmales",0.019174846,0.03868916,26,26,"HH","HC","M","M","H"
"1030","C10","C10_2CCmales","C10_2CHmales",0.674604067,0.03290219,28,28,"CC","CH","M","M","C"
"1031","C111","C111_2CCmales","C111_1CHmales",0.554879643,0.244578755,28,28,"CC","CH","M","M","C"
"1032","C112","C112_2CCmales","C112_6CHmales",0.254542687,0.494040983,28,28,"CC","CH","M","M","C"
"1033","C126","C126_2CCmales","C126_2CHmales",0.019545856,0.705975781,28,28,"CC","CH","M","M","C"
"1034","C132","C132_2CCmales","C132_2CHmales",0.011862449,0.007985658,28,28,"CC","CH","M","M","C"
"1035","C134","C134_2CCmales","C134_2CHmales",0.412317047,0.356213246,28,28,"CC","CH","M","M","C"
"1036","C14","C14_2CCmales","C14_2CHmales",0.001140808,0.083468497,28,28,"CC","CH","M","M","C"
"1037","C145","C145_2CCmales","C145_1CHmales",0.424655565,0.365035501,28,28,"CC","CH","M","M","C"
"1038","C149","C149_2CCmales","C149_8CHmales",0.791769508,0.203297225,28,28,"CC","CH","M","M","C"
"1039","C151","C151_2CCmales","C151_2CHmales",0,0.445559401,28,28,"CC","CH","M","M","C"
"1040","C153","C153_2CCmales","C153_2CHmales",0.52248924,0.303210367,28,28,"CC","CH","M","M","C"
"1041","C156","C156_2CCmales","C156_2CHmales",0.210031382,0.251381099,28,28,"CC","CH","M","M","C"
"1042","C16","C16_2CCmales","C16_1CHmales",1.273018066,0.568733698,28,28,"CC","CH","M","M","C"
"1043","C165","C165_2CCmales","C165_2CHmales",0.74461873,0.439544115,28,28,"CC","CH","M","M","C"
"1044","C179","C179_2CCmales","C179_1CHmales",0.214105264,0.369394462,28,28,"CC","CH","M","M","C"
"1045","C182","C182_2CCmales","C182_8CHmales",0.002931878,0.167997466,28,28,"CC","CH","M","M","C"
"1046","C184","C184_2CCmales","C184_2CHmales",0.321569769,0.751372852,28,28,"CC","CH","M","M","C"
"1047","C199",NA,"C199_2CHmales",NA,0.315006157,NA,28,NA,"CH",NA,"M","C"
"1048","C21","C21_2CCmales","C21_1CHmales",0.455301772,0.151502485,28,28,"CC","CH","M","M","C"
"1049","C32","C32_2CCmales","C32_5CHmales",0.011115507,0.376170621,28,28,"CC","CH","M","M","C"
"1050","C44","C44_2CCmales","C44_9CHmales",0.094501488,0.066794724,28,28,"CC","CH","M","M","C"
"1051","C51",NA,"C51_2CHmales",NA,0.113140649,NA,28,NA,"CH",NA,"M","C"
"1052","C71","C71_2CCmales","C71_2CHmales",0.02524738,0.056924794,28,28,"CC","CH","M","M","C"
"1053","C76","C76_2CCmales","C76_6CHmales",0.006029987,0.001953501,28,28,"CC","CH","M","M","C"
"1054","C85","C85_2CCmales","C85_2CHmales",0.346041353,0.113902891,28,28,"CC","CH","M","M","C"
"1055","C93","C93_2CCmales","C93_1CHmales",0.006526861,0.441838277,28,28,"CC","CH","M","M","C"
"1056","H105","H105_9HHmales","H105_2HCmales",0.876294702,0.420887177,28,28,"HH","HC","M","M","H"
"1057","H124","H124_1HHmales","H124_2HCmales",0.456663293,0.116598503,28,28,"HH","HC","M","M","H"
"1058","H129","H129_2HHmales","H129_2HCmales",0.189651774,0.238685392,28,28,"HH","HC","M","M","H"
"1059","H13","H13_1HHmales","H13_2HCmales",0.218815242,0.287928234,28,28,"HH","HC","M","M","H"
"1060","H132","H132_2HHmales","H132_2HCmales",0.617760513,0.138984086,28,28,"HH","HC","M","M","H"
"1061","H134","H134_5HHmales","H134_2HCmales",0.378295612,0.164584052,28,28,"HH","HC","M","M","H"
"1062","H155","H155_7HHmales","H155_2HCmales",0.087201231,0.666362534,28,28,"HH","HC","M","M","H"
"1063","H161","H161_5HHmales","H161_2HCmales",0.836859853,0.438740131,28,28,"HH","HC","M","M","H"
"1064","H166","H166_2HHmales","H166_2HCmales",0.307002827,0.097977884,28,28,"HH","HC","M","M","H"
"1065","H180","H180_2HHmales","H180_2HCmales",0.110346899,0.072151946,28,28,"HH","HC","M","M","H"
"1066","H190",NA,"H190_2HCmales",NA,0.671128148,NA,28,NA,"HC",NA,"M","H"
"1067","H25","H25_1HHmales","H25_2HCmales",0.706236415,1.140911826,28,28,"HH","HC","M","M","H"
"1068","H32","H32_5HHmales","H32_2HCmales",0.036994581,0.015971317,28,28,"HH","HC","M","M","H"
"1069","H42","H42_2HHmales","H42_2HCmales",0.150311537,0.437052002,28,28,"HH","HC","M","M","H"
"1070","H50","H50_5HHmales","H50_2HCmales",0.000977836,0.578992195,28,28,"HH","HC","M","M","H"
"1071","H51","H51_6HHmales","H51_2HCmales",0.277716157,0.485534727,28,28,"HH","HC","M","M","H"
"1072","H55","H55_4HHmales","H55_2HCmales",0.135542061,0.022231513,28,28,"HH","HC","M","M","H"
"1073","H83","H83_2HHmales","H83_2HCmales",0.002443232,0.003585398,28,28,"HH","HC","M","M","H"
"1074","H86","H86_3HHmales","H86_2HCmales",0.317673945,0.214488974,28,28,"HH","HC","M","M","H"
"1075","H87","H87_5HHmales",NA,1.424333016,NA,28,NA,"HH",NA,"M",NA,"H"
"1076","H89","H89_4HHmales","H89_2HCmales",0.311011961,0.037494802,28,28,"HH","HC","M","M","H"
"1077","H94","H94_3HHmales","H94_2HCmales",0.06171896,0.688777218,28,28,"HH","HC","M","M","H"
"1078","H97","H97_9HHmales","H97_2HCmales",0,0.177883311,28,28,"HH","HC","M","M","H"
"1079","C10","C10_2CCmales","C10_2CHmales",1.079104547,0.454141307,30,30,"CC","CH","M","M","C"
"1080","C111","C111_2CCmales","C111_1CHmales",0.778121809,0.704270859,30,30,"CC","CH","M","M","C"
"1081","C112","C112_2CCmales","C112_6CHmales",0.61806457,0.716323978,30,30,"CC","CH","M","M","C"
"1082","C126","C126_2CCmales","C126_2CHmales",0.110121091,1.644698712,30,30,"CC","CH","M","M","C"
"1083","C132","C132_2CCmales","C132_2CHmales",0.207223786,0.219605356,30,30,"CC","CH","M","M","C"
"1084","C134","C134_2CCmales","C134_2CHmales",0.275032425,0.642454928,30,30,"CC","CH","M","M","C"
"1085","C14","C14_2CCmales","C14_2CHmales",0.069617423,0.23061813,30,30,"CC","CH","M","M","C"
