"video","phase","seconds_moving","speed_mean","speed_median","speed_min","speed_max","speed_var","speed_sd","speed_ci_mean","speed_ci_lower","speed_ci_upper","speed_ci_stderror","num_bouts","mean_bout_time","min_bout_time","max_bout_time","mean_bout_speed","min_bout_speed","max_bout_speed","border_total","border_bottom","border_left","border_right","border_top"
"TCD_1_1_f_1",11,20.7666666666667,0.504288520761797,0,0,2.70455997769348,0.507969101233896,0.712719510911478,0.504288520761797,0.471248969097367,0.537328072426227,0.0168458190896453,13,1.7875083500334,0.6,3.13333333333333,1.47302849502099,0.586701434159061,2.70455997769348,15.0666666666667,9.86666666666667,0.4,NA,4.8
"TCD_1_1_f_1",12,33.6333333333333,0.94445208419164,0.880052151238592,0,2.78296925764492,0.801530510765816,0.895282363707571,0.94445208419164,0.902809454251221,0.986094714132059,0.0212321586687638,23,1.61838383838384,0.533333333333333,3.6,1.70030909421223,0.586701434159061,2.93350717079531,34.4,17.6666666666667,5.26666666666667,3.33333333333333,8.13333333333333
"TCD_1_1_f_1",13,0,0.0210234680573664,0,0,0.293350717079531,0.00572844569079616,0.0756864960927388,0.0210234680573664,0.0175246405987238,0.024522295516009,0.00178394782104749,0,0,0,0,0,0,0,60,60,NA,NA,NA
"TCD_1_1_f_1",14,0,0.017428387966413,0,0,0.293350717079531,0.00481155300115751,0.0693653587978719,0.017428387966413,0.0142226649386054,0.0206341109942206,0.00163450322055012,0,0,0,0,0,0,0,60.0333333333333,60.0333333333333,NA,NA,NA
"TCD_1_1_f_1",15,34.8333333333333,1.34996888474944,1.71051391960912,0,2.90402393838021,1.15735841665649,1.0758059381954,1.34996888474944,1.29708284944933,1.40285492004954,0.0269626395232479,20,1.10967365967366,0.5,1.8,2.17900813743304,0.586701434159061,2.93350717079531,48.0666666666667,21.9333333333333,7.7,10.0333333333333,8.4
"TCD_1_1_f_1",16,45.6,1.63591586842098,1.87836108660025,0,2.90402393838021,0.828489203541503,0.910213822978701,1.63591586842098,1.59235966054137,1.6794720763006,0.022206943406092,31,1.2557880055788,0.5,2.23333333333333,2.04267350994782,0.586701434159061,2.93350717079531,37.1666666666667,11.4,4.66666666666667,9.63333333333333,11.4666666666667
"TCD_1_1_f_1",17,37.7666666666667,1.52979542610325,1.96785643391442,0,2.90402393838021,1.11565841293928,1.05624732564834,1.52979542610325,1.47710286268142,1.58248798952509,0.0268633937354887,25,0.933123028391167,0.5,1.3,2.16276664819131,0.586701434159061,2.93350717079531,39.6,12.5333333333333,9.7,6.8,10.5666666666667
"TCD_1_1_f_1",18,40.1,1.64416895825897,1.96785643391442,0,2.90402393838021,0.931400377175187,0.965090864724761,1.64416895825897,1.59524102105052,1.69309689546742,0.0249434949568977,22,0.993452380952381,0.5,1.66666666666667,2.0034739179995,0.586701434159061,2.93350717079531,35.0666666666667,15.7666666666667,4,6.93333333333333,8.36666666666667
"TCD_1_1_f_1",19,34.3666666666667,1.25022545063355,1.46675358539765,0,2.90402393838021,0.966264174530009,0.982987372518085,1.25022545063355,1.20073666614623,1.29971423512086,0.0252296980636068,12,0.723751686909582,0.5,1.03333333333333,1.70640102835547,0.586701434159061,2.93350717079531,42.7,19.7333333333333,4.86666666666667,10.4333333333333,7.66666666666667
"TCD_1_1_f_1",20,8.76666666666667,0.264188266273353,0,0,2.90402393838021,0.405014632575285,0.636407599400954,0.264188266273353,0.234595114944288,0.293781417602418,0.0150885457111704,4,0.824444444444444,0.5,1.03333333333333,1.94245589048516,0.655952144638139,2.93350717079531,53.0333333333333,3.83333333333333,0.0666666666666667,37,12.1333333333333
"TCD_1_1_f_1",21,0,0.0117340286831812,0,0,0.293350717079531,0.00330633515216788,0.0575007404488662,0.0117340286831812,0.00907589044240108,0.0143921669239614,0.0013553054498213,0,0,0,0,0,0,0,60,NA,NA,60,NA
"TCD_1_1_f_1",22,0,0.00798565840938722,0,0,0.293350717079531,0.00228009459973668,0.0477503361217141,0.00798565840938722,0.00577826084434005,0.0101930559744344,0.00112548621585334,0,0,0,0,0,0,0,60,NA,NA,60,NA
"TCD_1_1_f_1",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0333333333333,NA,NA,60.0333333333333,NA
"TCD_1_1_f_10",1,9.46666666666667,0.240486219292908,0,0,2.88916949857122,0.231285417156663,0.480921425137894,0.240486219292908,0.218223249730631,0.262749188855185,0.0113512032213314,7,0.705092592592593,0.533333333333333,0.9,1.27896599918815,0.586701434159061,2.70455997769348,44.0666666666667,43.5333333333333,NA,0.533333333333333,NA
"TCD_1_1_f_10",2,0,0.0068168883840851,0,0,0.414860562625745,0.00201039672987325,0.0448374478519156,0.0068168883840851,0.00474414751459735,0.00888962925357286,0.0010568287809063,0,0,0,0,0,0,0,60,60,NA,NA,NA
"TCD_1_1_f_10",3,0,0.00169723167574529,0,0,0.414860562625745,0.00052329961293592,0.02287574289364,0.00169723167574529,0.000639734215761857,0.00275472913572872,0.000539186430825768,0,0,0,0,0,0,0,60,60,NA,NA,NA
"TCD_1_1_f_10",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0333333333333,60.0333333333333,NA,NA,NA
