"video","phase","phase_type","pole_location","safe_location","start_position","time_to_start_moving","time_in_pole_initial","time_in_safe_initial","time_in_safe_total","time_outside_safe_after_reaching","time_to_safe","start_in_pole","first_to_safe","first_to_closest","dist_to_safe","speed_to_safe","previously_safe_first","dead_fly"
"OT_CS_2",52,"trial","M","left","pole",1.77,1.73,56.63,56.63,0,3.37,1,0,1,7.18143739802216,0.0205897704366246,0,0
"OT_CS_2",54,"trial","M","right","pole",3.57,4.13,55.87,55.87,0,4.13,1,1,0,5.65109344647414,0.0131969114611272,0,0
"OT_CS_2",56,"trial","M","right","pole",2.37,2.9,54.27,54.27,0,5.73,1,0,0,7.77932498012918,0.013097094673379,0,0
"OT_CS_2",58,"trial","M","right","pole",2.97,3.3,56.7,56.7,0,3.3,1,1,1,4.18865046901591,0.0122518148736864,1,0
"OT_CS_2",60,"trial","M","left","pole",2.6,4.73,52.9,52.9,0,7.07,1,0,1,10.959706896386,0.014970095746138,1,0
"OT_CS_20",2,"trial","M","right","pole",5.13,7.37,52.67,52.67,0,7.37,1,1,1,8.8912031732009,0.0116501028667529,NA,0
"OT_CS_20",4,"trial","M","right","pole",5.63,8.03,3.03,51.87,0.1,8.03,1,1,0,25.3096939422016,0.0304110454455393,1,0
"OT_CS_20",6,"trial","M","right","pole",4.43,6.03,53.97,53.97,0,6.03,1,1,0,14.7383665979856,0.0235793744501573,1,0
"OT_CS_20",8,"trial","M","left","pole",4.57,6.2,14.5,49.37,4.43,6.2,1,1,1,48.1579856844377,0.0749750680103962,0,0
"OT_CS_20",10,"trial","M","right","pole",3.4,4.2,55.8,55.8,0,4.2,1,1,1,6.74927539796081,0.0155112966491102,0,0
"OT_CS_20",12,"trial","M","left","pole",3.3,4.97,55.03,55.03,0,4.97,1,1,1,7.1658392405848,0.0139265098868612,0,0
"OT_CS_20",14,"trial","M","right","pole",0.17,2.97,13.8,43.87,10.77,5.37,1,0,1,78.9629747593355,0.142023144606589,1,0
"OT_CS_20",16,"trial","M","right","unsafe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"OT_CS_20",18,"trial","M","right","pole",1.6,3.7,8.97,42.3,14,3.7,1,1,0,87.1739096880901,0.227418109381431,1,0
"OT_CS_20",20,"trial","M","left","unsafe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"OT_CS_20",22,"trial","M","left","pole",0.4,0.4,5.8,55.27,4.33,0.4,1,1,1,20.2399593737045,0.488416008052715,1,0
"OT_CS_20",24,"trial","M","left","pole",3.57,5.6,54.43,54.43,0,5.6,1,1,1,6.59063984700756,0.0113600383463313,1,0
"OT_CS_20",26,"trial","M","right","pole",1.43,1.17,20.43,51.57,5.7,2.7,1,0,1,47.9110137634858,0.171282045486507,1,0
"OT_CS_20",28,"trial","M","left","unsafe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"OT_CS_20",30,"trial","M","right","pole",4.2,4.7,53.53,53.53,0,6.47,1,0,1,4.86979040908708,0.00726892251485752,1,0
"OT_CS_20",32,"trial","M","left","pole",2.43,2.47,57.53,57.53,0,2.47,1,1,1,4.46406694733915,0.017468695661611,0,0
"OT_CS_20",34,"trial","M","left","pole",1.4,1.4,9.6,55.2,3.4,1.4,1,1,1,28.6206978693392,0.197329687460971,1,0
"OT_CS_20",36,"trial","M","left","pole",35.77,1.97,44.9,54,4.03,1.97,1,1,1,18.2184964550263,0.0894173963828922,1,0
"OT_CS_20",38,"trial","M","right","pole",2,6.67,8,39.93,13.4,6.67,1,1,0,62.1539637168337,0.0899912602077708,0,0
"OT_CS_20",40,"trial","M","right","pole",3.03,3.13,54.97,54.97,0,5.03,1,0,1,9.37426661153244,0.01797719184497,0,0
"OT_CS_20",42,"trial","M","left","pole",2.63,2.73,15.7,52.93,4.33,2.73,1,1,1,25.1381160601719,0.0887728931402626,0,0
"OT_CS_20",44,"trial","M","left","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"OT_CS_20",46,"trial","M","right","pole",2.33,4.07,18.47,47.83,8.1,4.07,1,1,1,41.6686163771475,0.0989032922427389,0,0
"OT_CS_20",48,"trial","M","right","pole",4.8,5.77,6.17,45.3,8.93,5.77,1,1,0,33.9621797957473,0.0568474453697201,1,0
"OT_CS_20",50,"trial","M","right","pole",2,3.83,12.93,55.73,0.43,3.83,1,1,0,14.5869892176969,0.0367307097977932,1,0
"OT_CS_20",52,"trial","M","left","pole",2.2,3.33,0.03,56.63,0.03,3.33,1,1,1,21.8373046872024,0.0632354382834047,0,0
"OT_CS_20",54,"trial","M","left","pole",4.03,4.87,55.17,55.17,0,4.87,1,1,1,4.55973751540894,0.00904374870830038,1,0
"OT_CS_20",56,"trial","M","left","pole",3.43,4.5,52.3,52.3,0,7.7,1,0,1,14.2319820062395,0.0178408238557883,0,0
"OT_CS_20",58,"trial","M","right","pole",4,4.4,53.5,53.5,0,6.5,1,0,1,7.73322278364929,0.0114838473175665,1,0
"OT_CS_20",60,"trial","M","left","pole",3.87,4,55.97,55.97,0,4,1,1,1,3.93628221155105,0.00949875051049963,0,0
"OT_CS_3",2,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",4,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",6,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",8,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",10,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",12,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",14,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",16,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",18,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",20,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",22,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",24,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",26,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",28,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",30,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",32,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",34,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",36,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",38,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",40,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",42,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",44,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",46,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",48,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",50,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",52,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",54,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",56,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",58,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",60,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_4",2,"trial","M","right","pole",0.6,3.43,3.67,45.47,1,13.53,1,0,1,10.4061999915729,0.00742211422644853,NA,0
"OT_CS_4",4,"trial","M","right","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"OT_CS_4",6,"trial","M","left","pole",4.53,4.43,55.57,55.57,0,4.43,1,1,1,2.18060624897869,0.00474774199998263,0,0
"OT_CS_4",8,"trial","M","left","pole",3.17,3.27,25.3,48.13,3.57,8.3,1,0,1,30.786797737768,0.0358035978715262,0,0
"OT_CS_4",10,"trial","M","left","pole",1.83,3.9,14.9,45.4,1.3,13.3,1,0,1,29.2170819811775,0.02120437337154,0,0
"OT_CS_4",12,"trial","M","right","pole",2.2,2.3,16.03,56.2,1.5,2.3,1,1,1,23.2917601144524,0.0977495388385614,0,0
"OT_CS_4",14,"trial","M","left","pole",3.27,6.07,53.93,53.93,0,6.07,1,1,1,9.65269223748867,0.0153581381859996,0,0
"OT_CS_4",16,"trial","M","right","pole",1.6,1.9,47.27,47.27,0,12.73,1,0,1,27.3647486511484,0.0207438612953175,1,0
"OT_CS_4",18,"trial","M","left","pole",1.63,2.77,57.23,57.23,0,2.77,1,1,1,7.73920687054511,0.0270010008508575,0,0
"OT_CS_4",20,"trial","M","left","pole",0.97,0.57,34.87,51.5,7.93,0.57,1,1,1,34.5233966996048,0.588066035082979,1,0
"OT_CS_4",22,"trial","M","right","pole",3.83,6.5,51.77,51.77,0,8.23,1,0,1,15.8402706848015,0.0185706517024387,1,0
"OT_CS_4",24,"trial","M","left","pole",3.03,5,51.57,51.57,0,8.43,1,0,0,10.377175313892,0.0118773657964183,1,0
"OT_CS_4",26,"trial","M","left","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"OT_CS_4",28,"trial","M","right","pole",0.63,0.73,5.77,58.23,1.03,0.73,1,1,1,22.325609296831,0.293861126230664,0,0
"OT_CS_4",30,"trial","M","left","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"OT_CS_4",32,"trial","M","left","pole",4.13,4.63,55.37,55.37,0,4.63,1,1,1,6.08348030737959,0.0126735652635613,1,0
"OT_CS_4",34,"trial","M","right","pole",1.97,3.03,53.87,53.87,0,6.17,1,0,1,17.2263514665066,0.0269639227796722,1,0
"OT_CS_4",36,"trial","M","right","pole",1.9,2.07,57.93,57.93,0,2.07,1,1,1,7.96372528326687,0.0371951299193558,1,0
"OT_CS_4",38,"trial","M","right","pole",2.9,3.27,55.27,55.27,0,4.73,1,0,1,5.02517219322838,0.0102476457254916,0,0
"OT_CS_4",40,"trial","M","left","pole",2.13,2.27,52.57,52.57,0,7.43,1,0,1,22.6710627635331,0.0294393702454245,1,0
"OT_CS_4",42,"trial","M","right","pole",3.33,4.07,55.93,55.93,0,4.07,1,1,1,7.51015858231046,0.0178258716904008,0,0
"OT_CS_4",44,"trial","M","left","pole",2.8,2.87,54.8,54.8,0,5.2,1,0,1,6.40020624308209,0.0118803947191159,1,0
"OT_CS_4",46,"trial","M","right","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"OT_CS_4",48,"trial","M","right","pole",3.83,3.97,56.03,56.03,0,3.97,1,1,1,4.62320297915628,0.0112501289197859,1,0
"OT_CS_4",50,"trial","M","left","pole",3.73,3.7,56.3,56.3,0,3.7,1,1,1,13.9578690050362,0.0364130987296155,0,0
"OT_CS_4",52,"trial","M","right","pole",3.23,5.8,54.2,54.2,0,5.8,1,1,0,13.6282830071584,0.0226805402196086,0,0
"OT_CS_4",54,"trial","M","left","pole",2.37,4.87,51.77,51.77,0,8.23,1,0,0,12.215155179687,0.014320676511599,1,0
"OT_CS_4",56,"trial","M","right","pole",2.67,4,55.03,55.03,0,4.97,1,0,1,14.1785951853148,0.0275555087688479,1,0
"OT_CS_4",58,"trial","M","right","pole",1.77,2.03,56.43,56.43,0,3.57,1,0,1,7.3450260133863,0.0198779255585455,0,0
"OT_CS_4",60,"trial","M","left","pole",2.07,1.07,58.9,58.9,0,1.07,1,1,1,4.8535354190754,0.0439207476388338,0,0
"OT_CS_5",2,"trial","M","left","pole",0.8,5.73,3.07,40.47,13.8,5.73,1,1,1,54.1943464875437,0.091240369636477,NA,0
"OT_CS_5",4,"trial","M","right","pole",4.7,5.67,48.83,48.83,0,11.2,1,0,1,15.4657173724479,0.0133288380554053,1,0
"OT_CS_5",6,"trial","M","right","pole",1.67,3.43,56.57,56.57,0,3.43,1,1,0,8.1660535165427,0.0229581292401958,1,0
"OT_CS_5",8,"trial","M","right","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"OT_CS_5",10,"trial","M","left","pole",1,0.93,59.1,59.1,0,0.93,1,1,1,8.00873152968008,0.0828260982799236,0,0
"OT_CS_5",12,"trial","M","left","pole",3.23,3.5,56.53,56.53,0,3.5,1,1,1,9.14695221460147,0.0252260127264243,1,0
"OT_CS_5",14,"trial","M","right","pole",1,1.8,0.63,42.7,15.5,1.8,1,1,0,42.2078285669422,0.226339707029935,0,0
"OT_CS_5",16,"trial","M","left","pole",0.53,1,59,59,0,1,1,1,1,9.49284616363976,0.091629789224322,0,0
"OT_CS_5",18,"trial","M","left","unsafe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"OT_CS_5",20,"trial","M","left","pole",2.43,3.3,2.57,50.6,6.1,3.3,1,1,1,26.1363490198313,0.0764488973319039,1,0
"OT_CS_5",22,"trial","M","right","pole",3.13,3.63,56.37,56.37,0,3.63,1,1,0,5.9528511877173,0.0158146661145123,0,0
"OT_CS_5",24,"trial","M","right","pole",3.9,4.77,53.07,53.07,0,6.97,1,0,1,4.5168678127043,0.00625824547768973,0,0
"OT_CS_5",26,"trial","M","right","pole",1.57,2.57,57.43,57.43,0,2.57,1,1,0,10.1842850479014,0.0383002245696538,1,0
"OT_CS_5",28,"trial","M","left","pole",3.13,3.3,56.7,56.7,0,3.3,1,1,1,7.8530952573774,0.0229703265981555,0,0
"OT_CS_5",30,"trial","M","left","pole",2.87,5.1,52.43,52.43,0,7.57,1,0,0,8.11870732352613,0.0103567269787978,0,0
"OT_CS_5",32,"trial","M","right","pole",1.67,2.03,3.67,56.5,0.2,3.3,1,0,1,11.0897680512839,0.0324376039876094,1,0
"OT_CS_5",34,"trial","M","right","unsafe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"OT_CS_5",36,"trial","M","left","pole",2.3,2.8,57.2,57.2,0,2.8,1,1,1,4.82122299331552,0.0166203219570998,0,0
"OT_CS_5",38,"trial","M","right","pole",3.4,4.17,55.87,55.87,0,4.17,1,1,0,5.44814856003191,0.0126211935753635,0,0
"OT_CS_5",40,"trial","M","right","pole",0.7,1.1,8.23,50.23,5.93,3.87,1,0,1,31.7799494846617,0.0793335178854222,0,0
"OT_CS_5",42,"trial","M","right","pole",2.53,4.33,9.6,54.07,1.6,4.33,1,1,0,17.302698649872,0.0385417997843897,1,0
"OT_CS_5",44,"trial","M","left","pole",1.77,2.57,9.8,51.1,3.1,5.83,1,0,0,18.3363421621356,0.0303414376648686,1,0
"OT_CS_5",46,"trial","M","left","pole",3.7,3.73,56.27,56.27,0,3.73,1,1,1,3.29190460860526,0.00851119848474195,1,0
"OT_CS_5",48,"trial","M","right","pole",2.2,3.5,56.53,56.53,0,3.5,1,1,0,8.64584535302794,0.0238440302069166,0,0
"OT_CS_5",50,"trial","M","right","pole",1.87,2.07,54.07,54.07,0,5.93,1,0,1,10.3969856190137,0.0169141018052585,0,0
"OT_CS_5",52,"trial","M","left","pole",2.9,2.83,2.47,53.97,3.2,2.83,1,1,1,9.73116152434545,0.0331518107801912,0,0
"OT_CS_5",54,"trial","M","left","pole",0.2,0.6,59.4,59.4,0,0.6,1,1,1,6.07115283596044,0.0976697689182825,1,0
"OT_CS_5",56,"trial","M","left","pole",1.87,2.03,47.77,52.4,5.57,2.03,1,1,1,22.0294598647671,0.10457683966438,1,0
"OT_CS_5",58,"trial","M","right","unsafe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"OT_CS_5",60,"trial","M","left","pole",2.9,2.9,57.07,57.07,0,2.9,1,1,1,5.02510251280061,0.0167258105205718,0,0
"OT_CS_6",2,"trial","M","left","pole",1.07,2,12,50.03,7.97,2,1,1,1,40.6038896327161,0.195964718304615,NA,0
"OT_CS_6",4,"trial","M","right","pole",3.23,6.37,53.63,53.63,0,6.37,1,1,1,15.4743423291879,0.0234606657641977,0,0
"OT_CS_6",6,"trial","M","right","pole",4.97,7.9,48.37,48.37,0,11.63,1,0,1,16.3021753338365,0.0135263814985755,0,0
"OT_CS_6",8,"trial","M","right","unsafe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"OT_CS_6",10,"trial","M","left","pole",4.17,4.77,55.23,55.23,0,4.77,1,1,1,10.737578645549,0.0217436185008551,0,0
"OT_CS_6",12,"trial","M","right","pole",4.07,7.1,52.9,52.9,0,7.1,1,1,0,12.2557025194209,0.0166617305446474,0,0
"OT_CS_6",14,"trial","M","right","pole",2.6,2.67,55.87,55.87,0,4.13,1,0,1,26.8644785958456,0.0627362029732351,0,0
"OT_CS_6",16,"trial","M","left","pole",3.63,4.4,52.63,52.63,0,7.37,1,0,0,12.8142986813766,0.0167905169744972,1,0
"OT_CS_6",18,"trial","M","left","pole",3.6,4.47,52.57,52.57,0,7.43,1,0,0,10.180510537917,0.0132198398522045,0,0
"OT_CS_6",20,"trial","M","right","pole",0.1,0.9,59.1,59.1,0,0.9,1,1,1,12.6343806981804,0.135503868491853,0,0
"OT_CS_6",22,"trial","M","left","pole",4.43,4.5,55.5,55.5,0,4.5,1,1,1,9.53541542077627,0.0204534865310516,0,0
