"video","phase","seconds_moving","speed_mean","speed_median","speed_min","speed_max","speed_var","speed_sd","speed_ci_mean","speed_ci_lower","speed_ci_upper","speed_ci_stderror","num_bouts","mean_bout_time","min_bout_time","max_bout_time","mean_bout_speed","min_bout_speed","max_bout_speed","border_total","border_bottom","border_left","border_right","border_top"
"w_traF_1_1_f_7",7,0,0.0169491525423729,0,0,0.293350717079531,0.00468737637827879,0.0684644168767893,0.0169491525423729,0.0137841866095472,0.0201141184751986,0.00161372178145201,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"w_traF_1_1_f_7",8,1.86666666666667,0.0417456621678854,0,0,1.85531283842995,0.0223171900930885,0.149389390831774,0.0417456621678854,0.0348397049673874,0.0486516193683833,0.00352114170981587,1,0.733333333333333,0.733333333333333,0.733333333333333,0.762096802253399,0.586701434159061,1.05769105212438,0.366666666666667,NA,NA,NA,0.366666666666667
"w_traF_1_1_f_7",9,0,0.0053751103073984,0,0,0.293350717079531,0.00154876059704698,0.0393542957889858,0.0053751103073984,0.00355634984194006,0.00719387077285673,0.000927332090893068,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"w_traF_1_1_f_7",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"w_traF_1_1_f_7",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"w_traF_1_1_f_7",12,0,0.00846987078741565,0,0,0.293350717079531,0.00241424446010266,0.0491349616882181,0.00846987078741565,0.00619909642851196,0.0107406451463194,0.00115780058681772,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"w_traF_1_1_f_7",13,17.8333333333333,0.438558192342368,0,0,6.22290843938617,0.505510047493879,0.710992297773948,0.438558192342368,0.405617131736632,0.471499252948104,0.0167956143213595,7,1.94969249692497,0.566666666666667,3.03333333333333,1.48033617346731,0.586701434159061,5.04699657127664,36.2666666666667,25.6,NA,NA,10.6666666666667
"w_traF_1_1_f_7",14,0.966666666666667,0.0504469667417307,0,0,3.42102783921823,0.0255648731641482,0.159890190956632,0.0504469667417307,0.0430576347184682,0.0578362987649932,0.00376760153168839,0,0,0,0,0,0,0,60.0333333333333,60.0333333333333,NA,NA,NA
"w_traF_1_1_f_7",15,6.93333333333333,0.183538452222739,0,0,8.58771385363364,0.203016961894128,0.450574035974253,0.183538452222739,0.162703566543464,0.204373337902013,0.0106230831418496,3,0.691256830601093,0.566666666666667,0.8,1.31329807183008,0.586701434159061,8.58771385363364,13.1333333333333,13.1333333333333,NA,NA,NA
"w_traF_1_1_f_7",16,21.1333333333333,0.591448645710699,0,0,6.16734564454556,0.739061557030507,0.859686894764894,0.591448645710699,0.551685002645231,0.631212288776167,0.0202742810528093,16,0.804549675023213,0.5,1.16666666666667,1.76151716376054,0.586701434159061,6.16734564454556,19.2333333333333,9.16666666666667,NA,NA,10.0666666666667
"w_traF_1_1_f_7",17,7.46666666666667,0.203268114005528,0,0,6.27797949906435,0.233134672393933,0.482840214143285,0.203268114005528,0.180947426873818,0.225588801137238,0.0113806529883428,1,0.6,0.6,0.6,1.52484877740511,0.82972112525149,4.83806396747835,0.433333333333333,0.433333333333333,NA,NA,NA
"w_traF_1_1_f_7",18,14.1,0.537124031735069,0,0,7.33376792698827,1.14586946145882,1.0704529235136,0.537124031735069,0.487445412424439,0.5868026510457,0.0253295133182179,12,0.938548752834467,0.5,1.43333333333333,2.36720429687149,0.586701434159061,5.31280744740787,25.0666666666667,12.4333333333333,NA,3.66666666666667,8.96666666666667
"w_traF_1_1_f_7",19,11.6,0.441551888730022,0,0,5.35314825026245,0.939939919015686,0.969504986586292,0.441551888730022,0.396608527978925,0.486495249481118,0.0229151936498201,9,0.763369963369963,0.5,1.23333333333333,2.55295270694346,0.586701434159061,4.81130949158118,28.9666666666667,13.5,NA,NA,15.4666666666667
"w_traF_1_1_f_7",20,16.4666666666667,0.52896346960732,0,0,8.50717079530639,0.911459327735922,0.954703790573768,0.52896346960732,0.484669064065096,0.573257875149544,0.0225842862969164,12,0.880476190476191,0.5,1.36666666666667,1.97055002709327,0.586701434159061,4.23076420849751,23.8,13.5,NA,NA,10.3
